204,1,2016-09-21 09:19:57.779409,,Vidéo projecteur ,2600,,Physical Locations / WH / Stock / Administration / 1er étage / Salle de réunion 1 er étage primaire ,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,I050098,,19701,
205,1,2016-09-21 09:19:57.779409,,RADIO CD SABA MW-6126,2561,,Emplacements physiques / WH / Stock / Maternelle / 1er étage / GS1,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,I050239,,18038,
206,1,2016-09-21 09:19:57.779409,,Vidéo projecteur,2600,,Physical Locations / WH / Stock / Administration / 1er étage / Salle de réunion 1 er étage primaire ,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,I050256,,19687,
207,1,2016-09-21 09:19:57.779409,,Rangement à 2 faces,2552,,Physical Locations / WH / Stock / Administration / 1er étage / PS1 :Maternelle RDC,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B050348,,18728,
208,1,2016-09-21 09:19:57.779409,,Placard GF en stratifie hêtre,2552,,Physical Locations / WH / Stock / Administration / 1er étage / PS1 :Maternelle RDC,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B050359,,18732,
209,1,2016-09-21 09:19:57.779409,,Table de réunion GF en stratifie hêtre,2600,,Physical Locations / WH / Stock / Administration / 1er étage / Salle de réunion 1 er étage primaire ,1,1,6,,2016-09-21 09:19:57.779409,6.000,6.000,1,B300037,,19699,
210,1,2016-09-21 09:19:57.779409,,Table demi cercle en stratifie hêtre,2600,,Physical Locations / WH / Stock / Administration / 1er étage / Salle de réunion 1 er étage primaire ,1,1,6,,2016-09-21 09:19:57.779409,2.000,2.000,1,B300039,,19700,
285,,2016-06-02 08:29:28.084388,,Meuble de rangement a roulettes,2627,,BCD élémentaire Bloc théâtre RDC,1,,8,,2016-06-03 11:34:46.490099,3,3,1,NNNN0337,,5660,
286,,2016-06-02 08:29:28.084388,,fauteil 1 place,12,,Stock,1,,9,,2016-06-03 11:34:46.490099,1,1,1,NNNN0120,,5443,
287,,2016-06-02 08:29:28.084388,,Table élève,2583,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 3,1,,10,,2016-06-03 11:34:46.490099,26,26,1,B302326,,15838,
288,,2016-06-02 08:29:28.084388,,Table élève MF en stratifie,2583,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 3,1,,11,,2016-06-03 11:34:46.490099,3,3,1,B302329,,15839,
289,,2016-06-02 08:29:28.084388,,Radio CD,2583,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 3,1,,12,,2016-06-03 11:34:46.490099,1,1,1,I050249,,15840,
290,,2016-06-02 08:29:28.084388,,Cache radiateur,2584,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 4,1,,13,,2016-06-03 11:34:46.490099,3,3,1,A030345,,15841,
291,,2016-06-02 08:29:28.084388,,Climatiseur,2584,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 4,1,,14,,2016-06-03 11:34:46.490099,1,1,1,A030346,,15842,
292,,2016-06-02 08:29:28.084388,,Tapis puzzle ,2627,,BCD élémentaire Bloc théâtre RDC,1,,15,,2016-06-03 11:34:46.490099,6,6,1,NNNN0343,,5666,
293,,2016-06-02 08:29:28.084388,,Table d'ordinateur,2627,,BCD élémentaire Bloc théâtre RDC,1,,16,,2016-06-03 11:34:46.490099,2,2,1,NNNN0344,,5667,
294,,2016-06-02 08:29:28.084388,,Video projecteur Epson avec Rideau d'affichage,2627,,BCD élémentaire Bloc théâtre RDC,1,,17,,2016-06-03 11:34:46.490099,1,1,1,NNNN0345,,5668,
295,,2016-06-02 08:29:28.084388,,Horloge mural,2627,,BCD élémentaire Bloc théâtre RDC,1,,18,,2016-06-03 11:34:46.490099,1,1,1,NNNN0346,,5669,
296,,2016-06-02 08:29:28.084388,,Elément télé stratifié noir ,2569,,Bibliothéque Maternelle:Extension2,1,,19,,2016-06-03 11:34:46.490099,1,1,1,NNNN0347,,5670,
297,,2016-06-02 08:29:28.084388,,Ordinateur de bureau,2569,,Bibliothéque Maternelle:Extension2,1,,20,,2016-06-03 11:34:46.490099,1,1,1,NNNN0348,,5671,
298,,2016-06-02 08:29:28.084388,,Rideau blanc,2584,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 4,1,,21,,2016-06-03 11:34:46.490099,4,4,1,A080333,,15843,
299,,2016-06-02 08:29:28.084388,,Bibliothèque 2 faces,2584,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 4,1,,22,,2016-06-03 11:34:46.490099,1,1,1,B010180,,15844,
300,,2016-06-02 08:29:28.084388,,Chaise en métal et bois,2584,,Emplacements physiques / WH / Stock / Primaire  / RDC /  Salle 4,1,,23,,2016-06-03 11:34:46.490099,28,28,1,B014185,,15845,
